"","meastype","gas","unit","sector_number","category","method","classification","source","target","type","option","measure","party","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","variableUID","cursubm","years","value","min2006","max2006","ref2006","min1997","max1997","ref1997","min","median","max","mean","range","llim","ulim","correction","rellim","check","significant","effect","relmedian","lastyr","share","note"
"105","IEF","CH4","kg/head/year","3.A.3","Swine","","Enteric Fermentation","","","","","Implied emission factor","FRK","0.76340626946335","0.75923585525287","0.76327859167102","0.76262750852885","0.76528333535234","0.76327509791568","0.76246079620225","0.76658547367431","0.77134043751764","0.77678764782387","0.76608035323654","0.74586211751959","0.74923428219928","0.74752958447074","0.74107500940286","0.73628101380661","0.73711877214837","0.734478144886","0.7291396833519",0.72813431310661,0.7201105974409,0.72673200015655,0.72205556384185,0.72295451931211,0.72935151518906,0.74106969548985,"0.77772619196353","0.75280623631679","0.73868223209566","4721487E-A4A4-4427-A5D0-FAF0F3A18CA3","20200315","all",0.748300097908172,"","","no defaults","","","no defaults",0.7201105974409,1.5,1.5559828954824,1.38027437599739,2.16075544647168,1.06422353395937,1.6963252180354,"",1.72,"outlier","under","0.00112103881014627","0.492454821397107","1","0.000552060967029807",""
"106","IEF","CH4","kg/head/year","3.A.4.4","Goats","","Enteric Fermentation","","","","","Implied emission factor","FRK","15.0505597923317","15.01787822929","15.0229748656415","15.0057417210347","14.995787887087","15.0010346237384","15.0116346578897","15.0478189581202","15.0189751831955","15.0083861644939","14.9879365663547","14.8841953009527","14.912965914339","14.9468913479211","14.9605925255622","14.9338397339741","14.9222587791287","14.903238794871","14.8724560236544",14.9164344471874,14.9388779798905,14.9372308908449,15.0154340882104,14.946038428049,14.8951223440229,14.937127112219,"14.9347156483851","14.9311737014114","14.9510862933471","823744D5-A39A-4057-BB9B-6C3A4CF0DF3B","20200315","all",14.9623588966603,"","","no defaults","","","no defaults",4.98504486540379,5,17.1587873534767,6.31868694252581,3.44205274310742,1.44321480172162,11.19415908333,"",1.61,"outlier","over","0.000728231787618354","2.99021725866942","1","0.00109413746170804",""
"107","MASS","no gas","kg","3.B.1.1.1","Dairy Cattle","","CH4 Emissions","","","","","Typical animal mass (average)","FRK","684.53675173","684.17570994","683.81466816","683.45362638","683.0925846","682.73154281","682.37050103","682.00945925","681.64841747","681.28737568","680.9263339","680.71935326","680.51237262","680.30539199","680.09841135","679.89143071","679.61800258","679.34457446","679.07114633",678.85329552,678.6354447,678.41759389,678.19974308,677.89475329,677.5897635,677.28477371,"676.97978392","676.75804208","676.5911681","eugirp3B111DairttleMASkg000000000no ","20200315","all",680.234897104828,"","","no defaults","","","no defaults",430,588.959074290199,700,587.175822018831,1.62790697674419,500.582840648411,673.768803389252,"rellim",1.08,"outlier","oversource","0.000275117681149293","1.14879148252434","1","0.00212413266830954",""
"108","MCF","no gas","","3.B.1.1.2","Non-Dairy Cattle","","Additional Information (for Tier 2)","Liquid system","Temperate","Additional Information","","Methane conversion factor","FRK","37.550337821","37.455968022","36.324598906","37.531880854","36.301323748","35.868138253","36.355785594","36.675643445","35.759792125","35.034318666","36.666481824","36.426586003","35.646478311","35.252963022","33.729274061","33.525734857","34.367066751","33.506382918","31.808442943",33.098870105,31.726896572,33.335556273,33.806753253,33.290221772,36.271485396,35.181020371,"35.110553281","35.143126991","36.855860027","eugirp3B112NonDttleMCF00000LiTemno ","20200315","all",35.1588807643103,"","","no defaults","","","no defaults",0,0,37.550337821,10.8115443508966,Inf,-8.597055609081,30.2201443108742,"rellim",1.16,"outlier","0","no","0","0","no emissions reported",""
"109","MCF","no gas","","3.B.1.1.2","Non-Dairy Cattle","","Additional Information (for Tier 2)","Other","Temperate","Additional Information","","Methane conversion factor","FRK","49.785595708","49.973045176","48.753097704","49.339146036","49.256662846","49.708114381","50.865581592","48.204835126","51.364675094","50.976287133","50.704239395","51.252908173","47.87978503","47.677474946","50.17707438","50.308986594","47.945228311","46.471913986","49.185586275",44.808059535,45.170470881,42.631599373,42.205336685,42.272343144,41.789623094,39.386957732,"39.320720527","39.354781068","41.137740698","eugirp3B112NonDttleMCF00000OtTemno ","20200315","all",46.8244093318276,"","","no defaults","","","no defaults",0,0,51.364675094,6.83205847597537,Inf,-17.827707517951,31.4918244699018,"",1.49,"outlier","0","no","0","0","no emissions reported",""
"110","VSEXC","no gas","kg dm/head/day","3.B.1.3","Other Swine","","CH4 Emissions","","","","","VS daily excretion (average)","FRK","0.17189190083","0.16992542098","0.17073391748","0.17172041251","0.17295751095","0.17184223483","0.17178138751","0.17359915162","0.17749491586","0.18110858005","0.17947058087","0.17733647584","0.17968197676","0.1804105993","0.17962177643","0.17883527532","0.17958679439","0.18011936917","0.17964342919",0.17948387077,0.17819851836,0.17990131178,0.17918381698,0.17981970453,0.18166017753,0.18561996647,"0.19616604088","0.18904032497","0.1849991306","EACFE134-D769-4BC6-8F2A-E088538F7188","20200315","all except: 2016",0.178059590424286,"","","no defaults","","","no defaults",0.16992542098,0.29891008978891,0.56590805304139,0.303132839215601,3.33033191724737,0.192175233259591,0.414090445171611,"rellim",1.13,"outlier","under","0.0050097277167977","0.618912298111603","1","0.00310058209411666","CH4 emissions from manure management direct proportional to Volatile Solid Excretion (IPCC2006, Equation 10.23)"
"111","MCF","no gas","","3.B.1.4.4","Goats","","Additional Information (for Tier 2)","Solid storage and dry lot","Cool","Additional Information","","Methane conversion factor","FRK","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",1,1,1,1,1,1,1,"1","1","1","460FB693-F1AE-457F-A2B6-C95EF2A46A1C","20200315","all",1,"1","2","2% (Pasture  range and paddock-Warm-Table 10A.9), 1% (Pasture  range and paddock-Cool-Table 10A.9), 1% (Solid storage and dry lot-Cool-Table 10A.9), 1% (Liquid system-Cool-Table 10A.9), 1% (Digesters-Cool-Table 10A.9), 1.50% (Pasture  range and paddock-Temperate-Table 10A.9), 1.50% (Solid storage and dry lot-Temperate-Table 10A.9), Table 10A.9","1","10","2% (Pasture  range and paddock-Warm-Table 4.8), 1% (Pasture  range and paddock-Cool-Table 4.8), 1% (Solid storage and dry lot-Cool-Table 4.8), 1% (Other-Cool-Table B.7), 10% (Liquid system-Cool-Table 4.8), 1% (Digesters-Cool-Table B.7), 1.50% (Pasture  range and paddock-Temperate-Table 4.8), 1.50% (Solid storage and dry lot-Temperate-Table 4.8), Table 4.8, Table B.7",1,2,2,1.85714285714286,2,1.33160458433061,2.3826811299551,"",1.5,"outlier","0","no","0","0","no emissions reported",""
"112","MCF","no gas","","3.B.1.4.4","Goats","","Additional Information (for Tier 2)","Liquid system","Cool","Additional Information","","Methane conversion factor","FRK","","","","","","","","","","","","","","","","","","","",20.82116072,19.243551784,22.098505299,20.072141399,20.020216233,22.09884761,21.847070142,"20.660983296","21.648309587","22.256502271","9677B061-ABFD-4AA5-9115-2A887E29C771","20200315","2011 2014 2015 2017 2018",21.9898469818,"1","2","2% (Pasture  range and paddock-Warm-Table 10A.9), 1% (Pasture  range and paddock-Cool-Table 10A.9), 1% (Solid storage and dry lot-Cool-Table 10A.9), 1% (Liquid system-Cool-Table 10A.9), 1% (Digesters-Cool-Table 10A.9), 1.50% (Pasture  range and paddock-Temperate-Table 10A.9), 1.50% (Solid storage and dry lot-Temperate-Table 10A.9), Table 10A.9","1","10","2% (Pasture  range and paddock-Warm-Table 4.8), 1% (Pasture  range and paddock-Cool-Table 4.8), 1% (Solid storage and dry lot-Cool-Table 4.8), 1% (Other-Cool-Table B.7), 10% (Liquid system-Cool-Table 4.8), 1% (Digesters-Cool-Table B.7), 1.50% (Pasture  range and paddock-Temperate-Table 4.8), 1.50% (Solid storage and dry lot-Temperate-Table 4.8), Table 4.8, Table B.7",18.1696629213483,18.1696629213483,22.256502271,19.1386848922655,1.2249265364659,16.8678319265584,21.4095378579727,"rellim",1.18,"outlier","0","no","0","0","no emissions reported",""
"113","MCF","no gas","","3.B.1.4.4","Goats","","Additional Information (for Tier 2)","Solid storage and dry lot","Temperate","Additional Information","","Methane conversion factor","FRK","3.0603911974","3.0749379237","3.0258040395","3.0154640756","2.9943884477","2.9980382736","3.0216775548","2.8016383774","3.0749908559","3.0744325501","3.0244824988","2.9742886694","2.700767268","2.6905765633","2.9460422338","2.8752926669","2.563087245","2.5138885743","2.7579619364",2.4881256,2.6880161933,2.4122650833,2.4201694287,2.6462144661,2.3701084995,2.2785801418,"2.2504972896","2.1943279832","2.2213676775","57ECEA2B-BA76-4A3D-B2E1-6E3E2DB7122F","20200315","2006 2007 2009 2011 2012 2014 2015 2016 2017 2018",2.37124175229,"1","2","2% (Pasture  range and paddock-Warm-Table 10A.9), 1% (Pasture  range and paddock-Cool-Table 10A.9), 1% (Solid storage and dry lot-Cool-Table 10A.9), 1% (Liquid system-Cool-Table 10A.9), 1% (Digesters-Cool-Table 10A.9), 1.50% (Pasture  range and paddock-Temperate-Table 10A.9), 1.50% (Solid storage and dry lot-Temperate-Table 10A.9), Table 10A.9","1","10","2% (Pasture  range and paddock-Warm-Table 4.8), 1% (Pasture  range and paddock-Cool-Table 4.8), 1% (Solid storage and dry lot-Cool-Table 4.8), 1% (Other-Cool-Table B.7), 10% (Liquid system-Cool-Table 4.8), 1% (Digesters-Cool-Table B.7), 1.50% (Pasture  range and paddock-Temperate-Table 4.8), 1.50% (Solid storage and dry lot-Temperate-Table 4.8), Table 4.8, Table B.7",2.1943279832,4,4,3.57652670476552,1.82288155217653,2.63705595856749,4.51599745096355,"",1.2,"outlier","0","no","0","0","no emissions reported",""
"114","MCF","no gas","","3.B.1.4.5","Horses","","Additional Information (for Tier 2)","Solid storage and dry lot","Cool","Additional Information","","Methane conversion factor","FRK","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",1,1,1,1,1,1,1,"1","1","1","BA825729-71B4-41C5-9CC9-1AA6EC1FE923","20200315","all",1,"1","2","2% (Pasture  range and paddock-Warm-Table 10A.9), 1% (Pasture  range and paddock-Cool-Table 10A.9), 1% (Solid storage and dry lot-Cool-Table 10A.9), 1% (Other-Cool-Table 10A.9), 1% (Digesters-Cool-Table 10A.9), 1% (Liquid system-Cool-Table 10A.9), 1.50% (Pasture  range and paddock-Temperate-Table 10A.9), 1.50% (Solid storage and dry lot-Temperate-Table 10A.9), 1.00% (Daily spread-Cool-Table 10A.9), Table 10A.9","0.1","10","2% (Pasture  range and paddock-Warm-Table 4.8), 1% (Pasture  range and paddock-Cool-Table 4.8), 1% (Solid storage and dry lot-Cool-Table 4.8), 1% (Other-Cool-Table B.7), 1% (Digesters-Cool-Table B.7), 10% (Liquid system-Cool-Table 4.8), 1.50% (Pasture  range and paddock-Temperate-Table 4.8), 1.50% (Solid storage and dry lot-Temperate-Table 4.8), 0.10% (Daily spread-Cool-Table 4.8), Table 4.8, Table B.7",1,2,2,1.81637093011247,2,1.27147137604496,2.36127048417999,"",1.37,"outlier","0","no","0","0","no emissions reported",""
"115","MCF","no gas","","3.B.1.4.6","Mules and Asses","","Additional Information (for Tier 2)","Solid storage and dry lot","Cool","Additional Information","","Methane conversion factor","FRK","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",1,1,1,1,1,1,1,"1","1","1","B307674D-091B-48A3-A7C1-D5B3499E23F1","20200315","all",1,"1","1.5","1% (Pasture  range and paddock-Cool-Table 10A.9), 1% (Solid storage and dry lot-Cool-Table 10A.9), 1.50% (Pasture  range and paddock-Temperate-Table 10A.9), 1.50% (Solid storage and dry lot-Temperate-Table 10A.9), Table 10A.9","1","1.5","1% (Pasture  range and paddock-Cool-Table 4.8), 1% (Solid storage and dry lot-Cool-Table 4.8), 1.50% (Pasture  range and paddock-Temperate-Table 4.8), 1.50% (Solid storage and dry lot-Temperate-Table 4.8), Table 4.8",1,2,2,1.85714285714286,2,1.33095456766558,2.38333114662014,"",1.49,"outlier","0","no","0","0","no emissions reported",""
"116","YIELD","no gas","t dm/ha","3.F.1.1","Wheat","","Field Burning of Agricultural Residues","","","","","Biomass available","FRK","5.8274455221","6.028654004","5.7792576535","5.8057759539","5.9775510548","5.8257292872","6.4029952643","5.9652470258","6.8246014808","6.5134648627","6.3935487258","5.9428067298","6.6757977862","5.5954527042","6.7653513465","6.1970262881","5.9722912474","5.5513263342","6.2974623468",6.5950841842,6.2556935408,5.9246434768,6.3874621033,6.4586753119,6.5212931467,6.9307671499,"4.7337500127","6.4844287593","6.0905069965","372A779F-EE5A-4ADB-ACE6-51ED513106B2","20200315","1998 2002 2004 2015",6.79912944085,"","","","","","",0.3935743276895,4,6.9307671499,3.66510083553329,17.6098049651446,0.66786713037297,6.66233454069361,"rellim",1.05,"outlier","0","no","1.522626749125","0","1.92337916693281e-05",""
"117","YIELD","no gas","t dm/ha","3.F.1.2","Barley","","Field Burning of Agricultural Residues","","","","","Biomass available","FRK","4.5359656094","4.8806518337","4.6543157486","4.4266167455","4.2999285109","4.3772688519","4.9788745832","4.8250779809","5.2019302335","4.9921930423","5.0219500008","4.6170005107","5.5521840686","4.5971794431","5.8257116411","5.736029482","5.4571960439","4.8073812939","5.6917316894",5.6759255696,5.2674990495,4.675491915,5.4662728232,5.1844326112,5.4750361034,5.8963419723,"4.5247470335","5.2417198614","5.2065546542","92138C80-0687-4180-9CC4-F42627719808","20200315","2004 2005 2008 2009 2015",5.76514807088,"","","","","","",0.126,3.25361601685296,5.8963419723,2.96867962275312,46.7963648595238,0.367773270223614,5.56958597528262,"rellim",1.08,"outlier","0","no","1.60023636078483","0","3.72704214269609e-06",""
"118","YM","no gas","%","3.A.1.2","Non-Dairy Cattle","","Enteric Fermentation","","","","","Average CH4 conversion rate","GBE","7.97096903691336","7.97622689491526","7.96857663531086","7.97216807007033","7.97717632492136","7.97719473355043","7.97013717389665","7.95720871004739","7.95501034750336","7.95194818399019","7.94252512228191","7.94194765039919","7.93805137907423","7.93007219908365","7.92537492978311","7.97528428778477","7.9657682170951","7.96216685983531","7.97508429723942",7.98072827334832,7.98425488065297,7.9861216022308,7.99871719573518,8.00008634160426,7.9773409423402,7.99549458461588,"8.00043482020717","8.02329065908482","8.02296058496009","eugirp3A120NonDttleYM0%0000000000no ","20200315","all",7.97249382546467,"","","no defaults","","","no defaults",4.21288674072468,6.5,8.02329065908482,6.36135458584213,1.90446388732128,5.23953953480115,7.48316963688311,"",1.5,"outlier","over","0.00443306198443586","1.2343016284554","1","0.0233533828275312","CH4-EF for enteric fermentation direct proportional from Gross Energy Intake (IPCC2006, Equatioo 10.21)"
"119","YM","no gas","%","3.A.2","Other Sheep","","Enteric Fermentation","","","","","Average CH4 conversion rate","GBE","4.96651845114212","4.96906167226673","4.94153489385002","4.93349708525121","4.9744103696274","4.97931186012543","4.97580326582905","4.94868432728251","4.95006243461244","4.96815993281229","4.94314027740468","4.92123282408993","4.91761379172956","4.92875705359837","4.92012043908169","4.91483939863824","4.9487687542493","4.89473510356754","4.95003116092181",4.92143835728855,4.9024198857588,4.87142394911147,4.86994905977415,4.90239000743047,4.8699991554544,4.85634558042906,"4.88280043001795","4.87904903374094","4.87912373604552","2C022878-3CB7-442C-81F4-36748420CFF1","20200315","all",4.92349042383213,"","","no defaults","","","no defaults",4.85634558042906,6.15693156194161,6.5,5.97002937636152,1.33845499508825,5.12022200499253,6.8198367477305,"",1.19,"outlier","under","0.0107415129067612","0.79246028430871","1","0.00851222237199769","CH4-EF for enteric fermentation direct proportional from Gross Energy Intake (IPCC2006, Equatioo 10.21)"
"120","MCF","no gas","","3.B.1.1.1","Dairy Cattle","","Additional Information (for Tier 2)","Solid storage and dry lot","Cool","Additional Information","","Methane conversion factor","GBE","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17",17,17,17,17,17,17,17,"17","17","17","eugirp3B111DairttleMCF00000SoCoono ","20200315","all",17,"","","no defaults","","","no defaults",1.23121387283237,2,17,3.36695526783575,13.8075117370892,-3.11644170638694,9.85035224205845,"",1.91,"outlier","0","no","0","0","no emissions reported",""
"121","MCF","no gas","","3.B.1.1.2","Non-Dairy Cattle","","Additional Information (for Tier 2)","Solid storage and dry lot","Cool","Additional Information","","Methane conversion factor","GBE","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17",17,17,17,17,17,17,17,"17","17","17","eugirp3B112NonDttleMCF00000SoCoono ","20200315","all",17,"","","no defaults","","","no defaults",1.23121387283237,2,17,3.32194010415895,13.8075117370892,-3.17427985487936,9.81816006319726,"",1.92,"outlier","0","no","0","0","no emissions reported",""
